qid	docid	in_dense	in_bm25	dense_rank	bm25_rank
Q-0088	CASE-80108	0	1	0	43
Q-0088	CASE-800617	0	1	0	46
Q-0088	CASE-80450	0	1	0	47
Q-0088	CASE-001392	0	1	0	49
Q-0088	CASE-800208	0	1	0	50
Q-0089	CASE-000545	1	1	20	41
Q-0089	CASE-000918	1	0	21	0
Q-0089	CASE-000751	1	0	22	0
Q-0089	CASE-000527	1	0	23	0
Q-0089	CASE-400002	1	0	24	0
Q-0089	CASE-800194	1	0	25	0
Q-0089	CASE-000831	1	0	26	0
Q-0089	CASE-000775	1	0	27	0
Q-0089	CASE-000661	1	0	28	0
Q-0089	CASE-800070	1	0	29	0
Q-0089	CASE-000910	1	0	30	0
Q-0089	CASE-000897	1	0	31	0
Q-0089	CASE-000784	1	0	32	0
Q-0089	CASE-800297	1	0	33	0
Q-0089	CASE-800178	1	0	34	0
Q-0089	CASE-800418	1	0	35	0
Q-0089	CASE-800454	1	0	36	0
Q-0089	CASE-000870	1	1	37	50
Q-0089	CASE-000690	1	0	38	0
Q-0089	CASE-800053	1	0	39	0
Q-0089	CASE-800389	1	0	40	0
Q-0089	CASE-000952	1	0	41	0
Q-0089	CASE-000599	1	0	42	0
Q-0089	CASE-800358	1	0	43	0
Q-0089	CASE-000936	1	0	44	0
Q-0089	CASE-70072	1	0	45	0
Q-0089	CASE-000639	1	0	46	0
Q-0089	CASE-000762	1	0	47	0
Q-0089	CASE-800147	1	0	48	0
Q-0089	CASE-800464	1	0	49	0
Q-0089	CASE-800133	1	0	50	0
Q-0089	CASE-80022	0	1	0	22
Q-0089	CASE-70099	0	1	0	23
Q-0089	CASE-70053	0	1	0	25
Q-0089	CASE-80373	0	1	0	26
Q-0089	CASE-800439	0	1	0	27
Q-0089	CASE-800558	0	1	0	28
Q-0089	CASE-80118	0	1	0	29
Q-0089	CASE-80405	0	1	0	30
Q-0089	CASE-80260	0	1	0	31
Q-0089	CASE-30115	0	1	0	32
Q-0089	CASE-000763	0	1	0	33
Q-0089	CASE-000413	0	1	0	34
Q-0089	CASE-000909	0	1	0	35
Q-0089	CASE-20087	0	1	0	36
Q-0089	CASE-800263	0	1	0	37
Q-0089	CASE-000785	0	1	0	38
Q-0089	CASE-000322	0	1	0	39
Q-0089	CASE-000055	0	1	0	40
Q-0089	CASE-000809	0	1	0	42
Q-0089	CASE-001394	0	1	0	43
Q-0089	CASE-80308	0	1	0	44
Q-0089	CASE-001013	0	1	0	45
Q-0089	CASE-000748	0	1	0	46
Q-0089	CASE-000916	0	1	0	47
Q-0089	CASE-001288	0	1	0	48
Q-0090	CASE-800139	1	0	21	0
Q-0090	CASE-800371	1	0	22	0
Q-0090	CASE-80079	1	0	23	0
Q-0090	CASE-80067	1	1	24	39
Q-0090	CASE-80085	1	0	25	0
Q-0090	CASE-000696	1	0	27	0
Q-0090	CASE-000795	1	0	28	0
Q-0090	CASE-001256	1	0	29	0
Q-0090	CASE-800317	1	0	30	0
Q-0090	CASE-20055	1	0	31	0
Q-0090	CASE-80190	1	0	32	0
Q-0090	CASE-800025	1	0	33	0
Q-0090	CASE-800343	1	0	34	0
Q-0090	CASE-800189	1	0	35	0
Q-0090	CASE-80105	1	0	36	0
Q-0090	CASE-000902	1	0	37	0
Q-0090	CASE-80325	1	0	38	0
Q-0090	CASE-800250	1	0	39	0
Q-0090	CASE-20018	1	0	40	0
Q-0090	CASE-001242	1	0	41	0
Q-0090	CASE-800390	1	0	42	0
Q-0090	CASE-800733	1	0	43	0
Q-0090	CASE-80083	1	0	44	0
Q-0090	CASE-000876	1	0	45	0
Q-0090	CASE-001053	1	0	46	0
Q-0090	CASE-30089	1	0	47	0
Q-0090	CASE-70083	1	0	49	0
Q-0090	CASE-800114	1	0	50	0
Q-0090	CASE-80035	0	1	0	21
Q-0090	CASE-30091	0	1	0	23
Q-0090	CASE-800074	0	1	0	24
Q-0090	CASE-80418	0	1	0	25
Q-0090	CASE-800768	0	1	0	28
Q-0090	CASE-002087	0	1	0	31
Q-0090	CASE-20016	0	1	0	32
Q-0090	CASE-80033	0	1	0	33
Q-0090	CASE-800293	0	1	0	34
Q-0090	CASE-701032	0	1	0	35
Q-0090	CASE-001362	0	1	0	36
Q-0090	CASE-800713	0	1	0	37
Q-0090	CASE-70053	0	1	0	38
Q-0090	CASE-600266	0	1	0	40
Q-0090	CASE-001129	0	1	0	41
Q-0090	CASE-80014	0	1	0	42
Q-0090	CASE-800811	0	1	0	43
Q-0090	CASE-70060	0	1	0	44
Q-0090	CASE-500001	0	1	0	45
Q-0090	CASE-80229	0	1	0	46
Q-0090	CASE-800644	0	1	0	47
Q-0090	CASE-000274	0	1	0	48
Q-0090	CASE-001313	0	1	0	49
Q-0090	CASE-000824	0	1	0	50
Q-0091	CASE-000828	1	0	21	0
Q-0091	CASE-000925	1	1	22	46
Q-0091	CASE-600344	1	1	23	40
Q-0091	CASE-000918	1	0	24	0
Q-0091	CASE-000690	1	0	25	0
Q-0091	CASE-800178	1	0	26	0
Q-0091	CASE-400007	1	0	27	0
Q-0091	CASE-20075	1	0	28	0
Q-0091	CASE-800448	1	0	29	0
Q-0091	CASE-000915	1	0	30	0
Q-0091	CASE-20010	1	0	31	0
Q-0091	CASE-800475	1	0	32	0
Q-0091	CASE-600366	1	0	33	0
Q-0091	CASE-800245	1	0	34	0
Q-0091	CASE-000849	1	1	35	37
Q-0091	CASE-000959	1	0	36	0
Q-0091	CASE-800404	1	0	37	0
Q-0091	CASE-800156	1	0	38	0
Q-0091	CASE-000639	1	0	39	0
Q-0091	CASE-20007	1	0	40	0
Q-0091	CASE-800737	1	0	41	0
Q-0091	CASE-001407	1	0	42	0
Q-0091	CASE-000775	1	0	43	0
Q-0091	CASE-000153	1	0	44	0
Q-0091	CASE-80439	1	0	45	0
Q-0091	CASE-000693	1	0	47	0
Q-0091	CASE-000666	1	0	48	0
Q-0091	CASE-000545	1	0	49	0
Q-0091	CASE-000780	1	0	50	0
Q-0091	CASE-100041	0	1	0	21
Q-0091	CASE-000815	0	1	0	22
Q-0091	CASE-001017	0	1	0	24
Q-0091	CASE-30079	0	1	0	25
Q-0091	CASE-80249	0	1	0	26
Q-0091	CASE-000651	0	1	0	27
Q-0091	CASE-80150	0	1	0	28
Q-0091	CASE-000073	0	1	0	29
Q-0091	CASE-600429	0	1	0	30
Q-0091	CASE-001118	0	1	0	31
Q-0091	CASE-700171	0	1	0	32
Q-0091	CASE-20011	0	1	0	33
Q-0091	CASE-20088	0	1	0	34
Q-0091	CASE-80144	0	1	0	35
Q-0091	CASE-30069	0	1	0	36
Q-0091	CASE-000805	0	1	0	38
Q-0091	CASE-800839	0	1	0	39
Q-0091	CASE-000361	0	1	0	41
Q-0091	CASE-600377	0	1	0	42
Q-0091	CASE-700765	0	1	0	43
Q-0091	CASE-700351	0	1	0	44
Q-0091	CASE-600363	0	1	0	45
Q-0091	CASE-80389	0	1	0	47
Q-0091	CASE-001295	0	1	0	48
Q-0091	CASE-100004	0	1	0	50
Q-0092	CASE-000785	1	1	21	37
Q-0092	CASE-80022	1	0	22	0
Q-0092	CASE-800742	1	0	23	0
Q-0092	CASE-800439	1	0	24	0
Q-0092	CASE-000734	1	0	25	0
Q-0092	CASE-000928	1	0	26	0
Q-0092	CASE-002177	1	0	27	0
Q-0092	CASE-001446	1	0	28	0
Q-0092	CASE-000558	1	0	29	0
Q-0092	CASE-002376	1	0	30	0
Q-0092	CASE-800480	1	0	31	0
Q-0092	CASE-800399	1	0	32	0
Q-0092	CASE-70060	1	1	33	34
Q-0092	CASE-80287	1	0	36	0
Q-0092	CASE-000594	1	0	37	0
Q-0092	CASE-400002	1	0	38	0
Q-0092	CASE-80045	1	0	39	0
Q-0092	CASE-80298	1	0	40	0
Q-0092	CASE-001629	1	0	41	0
Q-0092	CASE-80460	1	0	42	0
Q-0092	CASE-001862	1	0	44	0
Q-0092	CASE-001189	1	0	45	0
Q-0092	CASE-000348	1	0	46	0
Q-0092	CASE-800269	1	0	47	0
Q-0092	CASE-70003	1	0	48	0
Q-0092	CASE-800755	1	0	49	0
Q-0092	CASE-000232	1	0	50	0
Q-0092	CASE-80196	0	1	0	21
Q-0092	CASE-000063	0	1	0	22
Q-0092	CASE-001257	0	1	0	23
Q-0092	CASE-20033	0	1	0	24
Q-0092	CASE-000946	0	1	0	25
Q-0092	CASE-301863	0	1	0	26
Q-0092	CASE-80414	0	1	0	29
Q-0092	CASE-800576	0	1	0	30
Q-0092	CASE-80017	0	1	0	31
Q-0092	CASE-301125	0	1	0	32
Q-0092	CASE-001950	0	1	0	33
Q-0092	CASE-001069	0	1	0	35
Q-0092	CASE-001137	0	1	0	36
Q-0092	CASE-80020	0	1	0	38
Q-0092	CASE-20096	0	1	0	39
Q-0092	CASE-001801	0	1	0	40
Q-0092	CASE-002458	0	1	0	41
Q-0092	CASE-001226	0	1	0	42
Q-0092	CASE-000707	0	1	0	43
Q-0092	CASE-80348	0	1	0	44
Q-0092	CASE-001787	0	1	0	46
Q-0092	CASE-001642	0	1	0	47
Q-0092	CASE-800276	0	1	0	49
Q-0092	CASE-002314	0	1	0	50
Q-0093	CASE-80292	1	0	21	0
Q-0093	CASE-800264	1	0	22	0
Q-0093	CASE-80277	1	0	23	0
Q-0093	CASE-800786	1	0	24	0
Q-0093	CASE-80315	1	0	25	0
Q-0093	CASE-20018	1	0	26	0
Q-0093	CASE-000230	1	0	27	0
Q-0093	CASE-80143	1	0	28	0
Q-0093	CASE-800533	1	0	29	0
Q-0093	CASE-80323	1	0	30	0
Q-0093	CASE-20077	1	0	31	0
Q-0093	CASE-80009	1	1	32	32
Q-0093	CASE-10006	1	0	33	0
Q-0093	CASE-800383	1	0	34	0
Q-0093	CASE-80361	1	0	35	0
Q-0093	CASE-70079	1	0	36	0
Q-0093	CASE-800354	1	0	37	0
Q-0093	CASE-600159	1	0	38	0
Q-0093	CASE-001212	1	0	39	0
Q-0093	CASE-30112	1	0	40	0
Q-0093	CASE-001389	1	0	41	0
Q-0093	CASE-80464	1	0	42	0
Q-0093	CASE-001777	1	0	43	0
Q-0093	CASE-80188	1	0	44	0
Q-0093	CASE-001221	1	0	45	0
Q-0093	CASE-80059	1	0	46	0
Q-0093	CASE-80262	1	1	47	36
Q-0093	CASE-80083	1	0	48	0
Q-0093	CASE-800280	1	0	49	0
Q-0093	CASE-800606	1	0	50	0
Q-0093	CASE-800156	0	1	0	21
Q-0093	CASE-800178	0	1	0	22
Q-0093	CASE-80035	0	1	0	23
Q-0093	CASE-800467	0	1	0	25
Q-0093	CASE-800394	0	1	0	26
Q-0093	CASE-800471	0	1	0	27
Q-0093	CASE-80197	0	1	0	28
Q-0093	CASE-70108	0	1	0	29
Q-0093	CASE-001166	0	1	0	30
Q-0093	CASE-80301	0	1	0	31
Q-0093	CASE-80044	0	1	0	33
Q-0093	CASE-800161	0	1	0	37
Q-0093	CASE-800798	0	1	0	38
Q-0093	CASE-000349	0	1	0	39
Q-0093	CASE-800040	0	1	0	40
Q-0093	CASE-30116	0	1	0	41
Q-0093	CASE-800230	0	1	0	42
Q-0093	CASE-000567	0	1	0	43
Q-0093	CASE-800276	0	1	0	44
Q-0093	CASE-800609	0	1	0	45
Q-0093	CASE-800431	0	1	0	46
Q-0093	CASE-800221	0	1	0	47
Q-0093	CASE-80444	0	1	0	48
Q-0093	CASE-800492	0	1	0	49
Q-0093	CASE-70099	0	1	0	50
Q-0094	CASE-70088	1	0	21	0
Q-0094	CASE-80053	1	0	22	0
Q-0094	CASE-100062	1	0	25	0
Q-0094	CASE-30079	1	0	27	0
Q-0094	CASE-800683	1	0	29	0
Q-0094	CASE-001247	1	0	31	0
Q-0094	CASE-80018	1	1	32	41
Q-0094	CASE-800669	1	0	33	0
Q-0094	CASE-70084	1	1	34	26
Q-0094	CASE-80167	1	0	35	0
Q-0094	CASE-800146	1	0	36	0
Q-0094	CASE-70097	1	0	37	0
Q-0094	CASE-600433	1	0	38	0
Q-0094	CASE-80319	1	0	39	0
Q-0094	CASE-800679	1	0	41	0
Q-0094	CASE-800363	1	0	42	0
Q-0094	CASE-80468	1	0	43	0
Q-0094	CASE-600053	1	0	44	0
Q-0094	CASE-800243	1	0	45	0
Q-0094	CASE-80217	1	0	46	0
Q-0094	CASE-800444	1	0	47	0
Q-0094	CASE-800133	1	0	48	0
Q-0094	CASE-800542	1	0	49	0
Q-0094	CASE-800678	1	0	50	0
Q-0094	CASE-001213	0	1	0	22
Q-0094	CASE-800359	0	1	0	24
Q-0094	CASE-000791	0	1	0	25
Q-0094	CASE-000976	0	1	0	27
Q-0094	CASE-000440	0	1	0	28
Q-0094	CASE-70122	0	1	0	29
Q-0094	CASE-800456	0	1	0	30
Q-0094	CASE-000534	0	1	0	31
Q-0094	CASE-70101	0	1	0	32
Q-0094	CASE-80038	0	1	0	33
Q-0094	CASE-80368	0	1	0	34
Q-0094	CASE-80274	0	1	0	35
Q-0094	CASE-20001	0	1	0	36
Q-0094	CASE-800217	0	1	0	37
Q-0094	CASE-800590	0	1	0	38
Q-0094	CASE-70008	0	1	0	39
Q-0094	CASE-80054	0	1	0	40
Q-0094	CASE-70007	0	1	0	43
Q-0094	CASE-80148	0	1	0	44
Q-0094	CASE-80396	0	1	0	46
Q-0094	CASE-20028	0	1	0	47
Q-0094	CASE-80454	0	1	0	48
Q-0094	CASE-80330	0	1	0	49
Q-0094	CASE-800213	0	1	0	50
Q-0095	CASE-800365	1	0	21	0
Q-0095	CASE-800841	1	1	22	45
Q-0095	CASE-80337	1	0	23	0
Q-0095	CASE-80438	1	0	24	0
Q-0095	CASE-30117	1	0	26	0
Q-0095	CASE-70115	1	0	27	0
Q-0095	CASE-000766	1	0	28	0
Q-0095	CASE-800367	1	0	29	0
Q-0095	CASE-800810	1	0	30	0
Q-0095	CASE-80478	1	0	31	0
Q-0095	CASE-800656	1	0	32	0
Q-0095	CASE-60008	1	0	33	0
Q-0095	CASE-800835	1	0	34	0
Q-0095	CASE-001140	1	0	35	0
Q-0095	CASE-80044	1	0	36	0
Q-0095	CASE-800205	1	0	37	0
Q-0095	CASE-800131	1	0	38	0
Q-0095	CASE-001380	1	0	39	0
Q-0095	CASE-000301	1	0	40	0
Q-0095	CASE-800304	1	1	41	29
Q-0095	CASE-800826	1	0	42	0
Q-0095	CASE-80443	1	0	43	0
Q-0095	CASE-001404	1	0	44	0
Q-0095	CASE-30007	1	0	45	0
Q-0095	CASE-80005	1	0	46	0
Q-0095	CASE-001229	1	0	47	0
Q-0095	CASE-80248	1	0	48	0
Q-0095	CASE-80480	1	1	49	33
Q-0095	CASE-001453	1	0	50	0
Q-0095	CASE-800068	0	1	0	21
Q-0095	CASE-80269	0	1	0	22
Q-0095	CASE-001485	0	1	0	23
Q-0095	CASE-80148	0	1	0	25
Q-0095	CASE-70095	0	1	0	26
Q-0095	CASE-80107	0	1	0	27
Q-0095	CASE-000649	0	1	0	28
Q-0095	CASE-800821	0	1	0	30
Q-0095	CASE-800685	0	1	0	32
Q-0095	CASE-30053	0	1	0	34
Q-0095	CASE-80350	0	1	0	36
Q-0095	CASE-002084	0	1	0	37
Q-0095	CASE-800469	0	1	0	38
Q-0095	CASE-800364	0	1	0	39
Q-0095	CASE-80060	0	1	0	40
Q-0095	CASE-800265	0	1	0	41
Q-0095	CASE-800677	0	1	0	42
Q-0095	CASE-800832	0	1	0	43
Q-0095	CASE-800500	0	1	0	44
Q-0095	CASE-800713	0	1	0	46
Q-0095	CASE-80141	0	1	0	49
Q-0096	CASE-800191	1	0	21	0
Q-0096	CASE-70125	1	0	22	0
Q-0096	CASE-800669	1	0	23	0
Q-0096	CASE-80447	1	1	24	39
Q-0096	CASE-600426	1	0	25	0
Q-0096	CASE-800190	1	0	26	0
Q-0096	CASE-000746	1	0	28	0
Q-0096	CASE-80461	1	0	29	0
Q-0096	CASE-80398	1	0	30	0
Q-0096	CASE-70097	1	0	31	0
Q-0096	CASE-800541	1	0	33	0
Q-0096	CASE-000447	1	0	34	0
Q-0096	CASE-80312	1	0	35	0
Q-0096	CASE-80376	1	0	37	0
Q-0096	CASE-80116	1	0	39	0
Q-0096	CASE-800285	1	0	40	0
Q-0096	CASE-70072	1	0	41	0
Q-0096	CASE-800784	1	1	42	26
Q-0096	CASE-800101	1	1	43	37
Q-0096	CASE-800342	1	0	44	0
Q-0096	CASE-70050	1	0	45	0
Q-0096	CASE-000450	1	0	46	0
Q-0096	CASE-80212	1	0	48	0
Q-0096	CASE-800261	1	0	49	0
Q-0096	CASE-000900	1	0	50	0
Q-0096	CASE-80401	0	1	0	21
Q-0096	CASE-800245	0	1	0	23
Q-0096	CASE-600392	0	1	0	24
Q-0096	CASE-70109	0	1	0	25
Q-0096	CASE-800653	0	1	0	27
Q-0096	CASE-80355	0	1	0	28
Q-0096	CASE-20059	0	1	0	29
Q-0096	CASE-80012	0	1	0	30
Q-0096	CASE-80322	0	1	0	31
Q-0096	CASE-80385	0	1	0	32
Q-0096	CASE-800360	0	1	0	34
Q-0096	CASE-70055	0	1	0	35
Q-0096	CASE-80054	0	1	0	36
Q-0096	CASE-800204	0	1	0	38
Q-0096	CASE-70119	0	1	0	40
Q-0096	CASE-800077	0	1	0	41
Q-0096	CASE-70121	0	1	0	42
Q-0096	CASE-800401	0	1	0	43
Q-0096	CASE-800790	0	1	0	44
Q-0096	CASE-70073	0	1	0	45
Q-0096	CASE-70016	0	1	0	46
Q-0096	CASE-70018	0	1	0	47
Q-0096	CASE-70105	0	1	0	48
Q-0096	CASE-70122	0	1	0	49
Q-0096	CASE-800109	0	1	0	50
Q-0098	CASE-000768	1	1	21	32
Q-0098	CASE-70025	1	0	22	0
Q-0098	CASE-000341	1	0	23	0
Q-0098	CASE-80458	1	1	24	40
Q-0098	CASE-800505	1	0	27	0
Q-0098	CASE-800131	1	0	28	0
Q-0098	CASE-001389	1	0	30	0
Q-0098	CASE-80037	1	0	32	0
Q-0098	CASE-800555	1	1	34	21
Q-0098	CASE-80067	1	0	35	0
Q-0098	CASE-800474	1	1	36	38
Q-0098	CASE-800705	1	0	37	0
Q-0098	CASE-800420	1	0	38	0
Q-0098	CASE-80246	1	0	39	0
Q-0098	CASE-80258	1	0	40	0
Q-0098	CASE-800387	1	0	42	0
Q-0098	CASE-800236	1	0	43	0
Q-0098	CASE-70031	1	0	44	0
Q-0098	CASE-80405	1	0	45	0
Q-0098	CASE-600160	1	0	46	0
Q-0098	CASE-80379	1	0	47	0
Q-0098	CASE-80207	1	0	48	0
Q-0098	CASE-80356	1	0	49	0
Q-0098	CASE-800845	1	0	50	0
Q-0098	CASE-302074	0	1	0	23
Q-0098	CASE-100050	0	1	0	24
Q-0098	CASE-80320	0	1	0	25
Q-0098	CASE-80054	0	1	0	26
Q-0098	CASE-70011	0	1	0	27
Q-0098	CASE-600229	0	1	0	28
Q-0098	CASE-80277	0	1	0	30
Q-0098	CASE-700144	0	1	0	31
Q-0098	CASE-600219	0	1	0	33
Q-0098	CASE-800762	0	1	0	34
Q-0098	CASE-000431	0	1	0	35
Q-0098	CASE-001432	0	1	0	36
Q-0098	CASE-000184	0	1	0	37
Q-0098	CASE-001598	0	1	0	39
Q-0098	CASE-20011	0	1	0	41
Q-0098	CASE-800496	0	1	0	43
Q-0098	CASE-600360	0	1	0	44
Q-0098	CASE-80083	0	1	0	45
Q-0098	CASE-000764	0	1	0	46
Q-0098	CASE-600272	0	1	0	47
Q-0098	CASE-800518	0	1	0	48
Q-0098	CASE-100054	0	1	0	49
Q-0098	CASE-30095	0	1	0	50
Q-0099	CASE-30116	1	0	21	0
Q-0099	CASE-800221	1	0	22	0
Q-0099	CASE-800505	1	1	24	49
Q-0099	CASE-800417	1	0	25	0
Q-0099	CASE-20003	1	1	27	22
Q-0099	CASE-800817	1	0	28	0
Q-0099	CASE-800054	1	0	29	0
Q-0099	CASE-000709	1	0	30	0
Q-0099	CASE-000359	1	0	31	0
Q-0099	CASE-80067	1	1	32	29
Q-0099	CASE-80429	1	0	34	0
Q-0099	CASE-80017	1	0	35	0
Q-0099	CASE-80231	1	0	36	0
Q-0099	CASE-80188	1	0	37	0
Q-0099	CASE-000922	1	0	38	0
Q-0099	CASE-001255	1	0	39	0
Q-0099	CASE-000902	1	0	40	0
Q-0099	CASE-001270	1	0	41	0
Q-0099	CASE-000882	1	0	42	0
Q-0099	CASE-80407	1	0	43	0
Q-0099	CASE-800495	1	0	44	0
Q-0099	CASE-000637	1	0	45	0
Q-0099	CASE-800250	1	0	46	0
Q-0099	CASE-80353	1	0	47	0
Q-0099	CASE-800497	1	0	48	0
Q-0099	CASE-80059	1	0	49	0
Q-0099	CASE-000656	1	0	50	0
Q-0099	CASE-80314	0	1	0	21
Q-0099	CASE-800734	0	1	0	24
Q-0099	CASE-80140	0	1	0	25
Q-0099	CASE-000677	0	1	0	26
Q-0099	CASE-80208	0	1	0	27
Q-0099	CASE-600098	0	1	0	28
Q-0099	CASE-000515	0	1	0	30
Q-0099	CASE-80418	0	1	0	31
Q-0099	CASE-000367	0	1	0	32
Q-0099	CASE-000522	0	1	0	34
Q-0099	CASE-80134	0	1	0	35
Q-0099	CASE-30119	0	1	0	36
Q-0099	CASE-800131	0	1	0	37
Q-0099	CASE-70139	0	1	0	38
Q-0099	CASE-80401	0	1	0	39
Q-0099	CASE-800813	0	1	0	40
Q-0099	CASE-000985	0	1	0	41
Q-0099	CASE-80428	0	1	0	42
Q-0099	CASE-80348	0	1	0	43
Q-0099	CASE-80436	0	1	0	44
Q-0099	CASE-800284	0	1	0	45
Q-0099	CASE-80143	0	1	0	46
Q-0099	CASE-000779	0	1	0	47
Q-0099	CASE-001007	0	1	0	48
Q-0099	CASE-000481	0	1	0	50
Q-0100	CASE-800488	1	0	21	0
Q-0100	CASE-80448	1	0	23	0
Q-0100	CASE-800001	1	0	24	0
Q-0100	CASE-000881	1	0	25	0
Q-0100	CASE-800605	1	0	26	0
Q-0100	CASE-800387	1	0	27	0
Q-0100	CASE-800351	1	0	28	0
Q-0100	CASE-80107	1	0	29	0
Q-0100	CASE-600001	1	0	31	0
Q-0100	CASE-800253	1	0	32	0
Q-0100	CASE-800600	1	0	33	0
Q-0100	CASE-800060	1	0	34	0
Q-0100	CASE-80480	1	0	35	0
Q-0100	CASE-10009	1	0	36	0
Q-0100	CASE-80443	1	0	37	0
Q-0100	CASE-80129	1	1	38	21
Q-0100	CASE-80004	1	0	39	0
Q-0100	CASE-600408	1	1	40	25
Q-0100	CASE-800849	1	0	41	0
Q-0100	CASE-700689	1	0	42	0
Q-0100	CASE-80478	1	0	43	0
Q-0100	CASE-800169	1	0	44	0
Q-0100	CASE-80362	1	0	45	0
Q-0100	CASE-001051	1	0	46	0
Q-0100	CASE-80146	1	0	47	0
Q-0100	CASE-800010	1	0	48	0
Q-0100	CASE-80117	1	1	49	40
Q-0100	CASE-80160	1	0	50	0
Q-0100	CASE-700664	0	1	0	22
Q-0100	CASE-002256	0	1	0	23
Q-0100	CASE-000130	0	1	0	24
Q-0100	CASE-800031	0	1	0	27
Q-0100	CASE-001588	0	1	0	29
Q-0100	CASE-000301	0	1	0	30
Q-0100	CASE-600186	0	1	0	31
Q-0100	CASE-800767	0	1	0	33
Q-0100	CASE-001372	0	1	0	34
Q-0100	CASE-800017	0	1	0	35
Q-0100	CASE-20093	0	1	0	36
Q-0100	CASE-800723	0	1	0	37
Q-0100	CASE-000111	0	1	0	38
Q-0100	CASE-80020	0	1	0	39
Q-0100	CASE-002494	0	1	0	41
Q-0100	CASE-800635	0	1	0	42
Q-0100	CASE-80114	0	1	0	43
Q-0100	CASE-800584	0	1	0	44
Q-0100	CASE-001844	0	1	0	45
Q-0100	CASE-001689	0	1	0	46
Q-0100	CASE-002483	0	1	0	47
Q-0100	CASE-002453	0	1	0	48
Q-0100	CASE-000749	0	1	0	49
Q-0100	CASE-800462	0	1	0	50
Q-0101	CASE-800390	1	0	21	0
Q-0101	CASE-80322	1	0	23	0
Q-0101	CASE-70051	1	1	24	34
Q-0101	CASE-70131	1	0	26	0
Q-0101	CASE-800002	1	0	27	0
Q-0101	CASE-70022	1	0	28	0
Q-0101	CASE-800465	1	0	29	0
Q-0101	CASE-800679	1	1	30	49
Q-0101	CASE-70020	1	0	31	0
Q-0101	CASE-80370	1	1	32	25
Q-0101	CASE-80154	1	1	33	21
Q-0101	CASE-800101	1	0	35	0
Q-0101	CASE-80341	1	0	36	0
Q-0101	CASE-80055	1	0	37	0
Q-0101	CASE-70122	1	0	38	0
Q-0101	CASE-70090	1	0	39	0
Q-0101	CASE-30107	1	0	40	0
Q-0101	CASE-30038	1	0	42	0
Q-0101	CASE-80446	1	0	43	0
Q-0101	CASE-600008	1	0	44	0
Q-0101	CASE-800754	1	0	45	0
Q-0101	CASE-800619	1	0	46	0
Q-0101	CASE-800395	1	0	47	0
Q-0101	CASE-800760	1	0	48	0
Q-0101	CASE-800463	1	0	49	0
Q-0101	CASE-800401	1	0	50	0
Q-0101	CASE-800215	0	1	0	22
Q-0101	CASE-80162	0	1	0	23
Q-0101	CASE-20031	0	1	0	24
Q-0101	CASE-800313	0	1	0	27
Q-0101	CASE-800757	0	1	0	28
Q-0101	CASE-800103	0	1	0	29
Q-0101	CASE-20028	0	1	0	30
Q-0101	CASE-600392	0	1	0	31
Q-0101	CASE-80404	0	1	0	32
Q-0101	CASE-80274	0	1	0	33
Q-0101	CASE-20006	0	1	0	35
Q-0101	CASE-80093	0	1	0	36
Q-0101	CASE-000440	0	1	0	38
Q-0101	CASE-800725	0	1	0	39
Q-0101	CASE-000752	0	1	0	40
Q-0101	CASE-000700	0	1	0	41
Q-0101	CASE-70101	0	1	0	42
Q-0101	CASE-800545	0	1	0	44
Q-0101	CASE-000933	0	1	0	45
Q-0101	CASE-400002	0	1	0	46
Q-0101	CASE-80026	0	1	0	47
Q-0101	CASE-800765	0	1	0	48
Q-0101	CASE-80073	0	1	0	50
Q-0103	CASE-500621	1	1	22	24
Q-0103	CASE-500628	1	0	24	0
Q-0103	CASE-500248	1	1	27	48
Q-0103	CASE-501087	1	1	28	34
Q-0103	CASE-501446	1	0	29	0
Q-0103	CASE-500978	1	0	30	0
Q-0103	CASE-500126	1	1	31	43
Q-0103	CASE-501464	1	0	33	0
Q-0103	CASE-501293	1	1	34	33
Q-0103	CASE-501243	1	1	35	42
Q-0103	CASE-500885	1	0	36	0
Q-0103	CASE-501392	1	0	37	0
Q-0103	CASE-501389	1	1	39	47
Q-0103	CASE-501274	1	0	40	0
Q-0103	CASE-501465	1	0	41	0
Q-0103	CASE-501342	1	1	43	45
Q-0103	CASE-500506	1	0	46	0
Q-0103	CASE-500980	1	1	47	46
Q-0103	CASE-501390	1	0	48	0
Q-0103	CASE-500731	1	1	50	39
Q-0103	CASE-501350	0	1	0	23
Q-0103	CASE-501240	0	1	0	27
Q-0103	CASE-501091	0	1	0	28
Q-0103	CASE-500405	0	1	0	30
Q-0103	CASE-500846	0	1	0	31
Q-0103	CASE-501466	0	1	0	32
Q-0103	CASE-501086	0	1	0	36
Q-0103	CASE-501407	0	1	0	37
Q-0103	CASE-500752	0	1	0	40
Q-0103	CASE-501079	0	1	0	41
Q-0103	CASE-501277	0	1	0	49
Q-0103	CASE-501037	0	1	0	50
Q-0104	CASE-701037	1	0	23	0
Q-0104	CASE-700616	1	0	24	0
Q-0104	CASE-701050	1	0	26	0
Q-0104	CASE-701320	1	0	28	0
Q-0104	CASE-701160	1	1	29	47
Q-0104	CASE-701028	1	1	30	22
Q-0104	CASE-700936	1	0	31	0
Q-0104	CASE-701148	1	0	34	0
Q-0104	CASE-701038	1	0	35	0
Q-0104	CASE-501377	1	0	36	0
Q-0104	CASE-701144	1	0	37	0
Q-0104	CASE-700734	1	0	38	0
